Evidence evidence E Ev Evi Evid e ce nce ence INITCAP NODIGIT 0 NOPUNCT Evidence Xxxx Xx DIFFERENTFONT HIGHERFONT true false BASELINE false
method method m me met meth d od hod thod NOCAPS NODIGIT 0 NOPUNCT method xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Powders powders P Po Pow Powd s rs ers ders INITCAP NODIGIT 0 NOPUNCT Powders Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Fe fe F Fe Fe Fe e Fe Fe Fe INITCAP NODIGIT 0 NOPUNCT Fe Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
99 99 9 99 99 99 9 99 99 99 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
9 9 9 9 9 9 9 9 9 9 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
% % % % % % % % % % ALLCAPS NODIGIT 1 NOPUNCT % % % SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
Te te T Te Te Te e Te Te Te INITCAP NODIGIT 0 NOPUNCT Te Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
99 99 9 99 99 99 9 99 99 99 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
999 999 9 99 999 999 9 99 999 999 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
% % % % % % % % % % ALLCAPS NODIGIT 1 NOPUNCT % % % SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Se se S Se Se Se e Se Se Se INITCAP NODIGIT 0 NOPUNCT Se Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
99 99 9 99 99 99 9 99 99 99 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
9999 9999 9 99 999 9999 9 99 999 9999 NOCAPS ALLDIGIT 0 NOPUNCT XXXX dddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
% % % % % % % % % % ALLCAPS NODIGIT 1 NOPUNCT % % % SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
were were w we wer were e re ere were NOCAPS NODIGIT 0 NOPUNCT were xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sealed sealed s se sea seal d ed led aled NOCAPS NODIGIT 0 NOPUNCT sealed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
into into i in int into o to nto into NOCAPS NODIGIT 0 NOPUNCT into xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
evacuated evacuated e ev eva evac d ed ted ated NOCAPS NODIGIT 0 NOPUNCT evacuated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
quartz quartz q qu qua quar z tz rtz artz NOCAPS NODIGIT 0 NOPUNCT quartz xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
tube tube t tu tub tube e be ube tube NOCAPS NODIGIT 0 NOPUNCT tube xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
desired desired d de des desi d ed red ired NOCAPS NODIGIT 0 NOPUNCT desired xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
molar molar m mo mol mola r ar lar olar NOCAPS NODIGIT 0 NOPUNCT molar xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
ratio ratio r ra rat rati o io tio atio NOCAPS NODIGIT 0 NOPUNCT ratio xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
Since since S Si Sin Sinc e ce nce ince INITCAP NODIGIT 0 NOPUNCT Since Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
tube tube t tu tub tube e be ube tube NOCAPS NODIGIT 0 NOPUNCT tube xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
often often o of oft ofte n en ten ften NOCAPS NODIGIT 0 NOPUNCT often xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
cracks cracks c cr cra crac s ks cks acks NOCAPS NODIGIT 0 NOPUNCT cracks xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
during during d du dur duri g ng ing ring NOCAPS NODIGIT 0 NOPUNCT during xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
cooling cooling c co coo cool g ng ing ling NOCAPS NODIGIT 0 NOPUNCT cooling xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
it it i it it it t it it it NOCAPS NODIGIT 0 NOPUNCT it xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
was was w wa was was s as was was NOCAPS NODIGIT 0 NOPUNCT was xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sealed sealed s se sea seal d ed led aled NOCAPS NODIGIT 0 NOPUNCT sealed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
into into i in int into o to nto into NOCAPS NODIGIT 0 NOPUNCT into xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
larger larger l la lar larg r er ger rger NOCAPS NODIGIT 0 NOPUNCT larger xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
evacuated evacuated e ev eva evac d ed ted ated NOCAPS NODIGIT 0 NOPUNCT evacuated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
tube tube t tu tub tube e be ube tube NOCAPS NODIGIT 0 NOPUNCT tube xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
doubly doubly d do dou doub y ly bly ubly NOCAPS NODIGIT 0 NOPUNCT doubly xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
sealed sealed s se sea seal d ed led aled NOCAPS NODIGIT 0 NOPUNCT sealed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
materials materials m ma mat mate s ls als ials NOCAPS NODIGIT 0 NOPUNCT materials xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
were were w we wer were e re ere were NOCAPS NODIGIT 0 NOPUNCT were xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
heated heated h he hea heat d ed ted ated NOCAPS NODIGIT 0 NOPUNCT heated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
at at a at at at t at at at NOCAPS NODIGIT 0 NOPUNCT at xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
1100 1100 1 11 110 1100 0 00 100 1100 NOCAPS ALLDIGIT 0 NOPUNCT XXXX dddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
° ° ° ° ° ° ° ° ° ° ALLCAPS NODIGIT 1 NOPUNCT ° ° ° SAMEFONT LOWERFONT false false SUPERSCRIPT false
C c C C C C C C C C ALLCAPS NODIGIT 1 NOPUNCT C X X SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT HIGHERFONT false false BASELINE false
20 20 2 20 20 20 0 20 20 20 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
hours hours h ho hou hour s rs urs ours NOCAPS NODIGIT 0 NOPUNCT hours xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
then then t th the then n en hen then NOCAPS NODIGIT 0 NOPUNCT then xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
cooled cooled c co coo cool d ed led oled NOCAPS NODIGIT 0 NOPUNCT cooled xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
about about a ab abo abou t ut out bout NOCAPS NODIGIT 0 NOPUNCT about xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
° ° ° ° ° ° ° ° ° ° ALLCAPS NODIGIT 1 NOPUNCT ° ° ° SAMEFONT LOWERFONT false false SUPERSCRIPT false
C c C C C C C C C C ALLCAPS NODIGIT 1 NOPUNCT C X X SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
/ / / / / / / / / / ALLCAPS NODIGIT 1 NOPUNCT / / / SAMEFONT HIGHERFONT false false BASELINE false
h h h h h h h h h h NOCAPS NODIGIT 1 NOPUNCT h x x SAMEFONT SAMEFONTSIZE false false BASELINE false
down down d do dow down n wn own down NOCAPS NODIGIT 0 NOPUNCT down xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
650 650 6 65 650 650 0 50 650 650 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
° ° ° ° ° ° ° ° ° ° ALLCAPS NODIGIT 1 NOPUNCT ° ° ° SAMEFONT LOWERFONT false false SUPERSCRIPT false
C c C C C C C C C C ALLCAPS NODIGIT 1 NOPUNCT C X X SAMEFONT SAMEFONTSIZE false false SUPERSCRIPT false
followed followed f fo fol foll d ed wed owed NOCAPS NODIGIT 0 NOPUNCT followed xxxx x SAMEFONT HIGHERFONT false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
furnace furnace f fu fur furn e ce ace nace NOCAPS NODIGIT 0 NOPUNCT furnace xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
cooling cooling c co coo cool g ng ing ling NOCAPS NODIGIT 0 NOPUNCT cooling xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
obtained obtained o ob obt obta d ed ned ined NOCAPS NODIGIT 0 NOPUNCT obtained xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
single single s si sin sing e le gle ngle NOCAPS NODIGIT 0 NOPUNCT single xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
crystal crystal c cr cry crys l al tal stal NOCAPS NODIGIT 0 NOPUNCT crystal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
was was w wa was was s as was was NOCAPS NODIGIT 0 NOPUNCT was xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
placed placed p pl pla plac d ed ced aced NOCAPS NODIGIT 0 NOPUNCT placed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
on on o on on on n on on on NOCAPS NODIGIT 0 NOPUNCT on xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
scotch scotch s sc sco scot h ch tch otch NOCAPS NODIGIT 0 NOPUNCT scotch xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
tape tape t ta tap tape e pe ape tape NOCAPS NODIGIT 0 NOPUNCT tape xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
cleaved cleaved c cl cle clea d ed ved aved NOCAPS NODIGIT 0 NOPUNCT cleaved xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
several several s se sev seve l al ral eral NOCAPS NODIGIT 0 NOPUNCT several xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
times times t ti tim time s es mes imes NOCAPS NODIGIT 0 NOPUNCT times xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
scotch scotch s sc sco scot h ch tch otch NOCAPS NODIGIT 0 NOPUNCT scotch xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
tape tape t ta tap tape e pe ape tape NOCAPS NODIGIT 0 NOPUNCT tape xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
FeTe fete F Fe FeT FeTe e Te eTe FeTe INITCAP NODIGIT 0 NOPUNCT FeTe XxXXx XxXx SAMEFONT SAMEFONTSIZE false false BASELINE true
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
65 65 6 65 65 65 5 65 65 65 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
Se se S Se Se Se e Se Se Se INITCAP NODIGIT 0 NOPUNCT Se Xx Xx SAMEFONT HIGHERFONT false false BASELINE true
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
35 35 3 35 35 35 5 35 35 35 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
flakes flakes f fl fla flak s es kes akes NOCAPS NODIGIT 0 NOPUNCT flakes xxxx x SAMEFONT HIGHERFONT false false BASELINE false
were were w we wer were e re ere were NOCAPS NODIGIT 0 NOPUNCT were xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
attached attached a at att atta d ed hed ched NOCAPS NODIGIT 0 NOPUNCT attached xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
silicon silicon s si sil sili n on con icon NOCAPS NODIGIT 0 NOPUNCT silicon xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
substrate substrate s su sub subs e te ate rate NOCAPS NODIGIT 0 NOPUNCT substrate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
silicon silicon s si sil sili n on con icon NOCAPS NODIGIT 0 NOPUNCT silicon xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
dioxide dioxide d di dio diox e de ide xide NOCAPS NODIGIT 0 NOPUNCT dioxide xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
layer layer l la lay laye r er yer ayer NOCAPS NODIGIT 0 NOPUNCT layer xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
on on o on on on n on on on NOCAPS NODIGIT 0 NOPUNCT on xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
top top t to top top p op top top NOCAPS NODIGIT 0 NOPUNCT top xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
surface surface s su sur surf e ce ace face NOCAPS NODIGIT 0 NOPUNCT surface xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
pressed pressed p pr pre pres d ed sed ssed NOCAPS NODIGIT 0 NOPUNCT pressed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
enhance enhance e en enh enha e ce nce ance NOCAPS NODIGIT 0 NOPUNCT enhance xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
bonding bonding b bo bon bond g ng ing ding NOCAPS NODIGIT 0 NOPUNCT bonding xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
between between b be bet betw n en een ween NOCAPS NODIGIT 0 NOPUNCT between xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
crystals crystals c cr cry crys s ls als tals NOCAPS NODIGIT 0 NOPUNCT crystals xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
substrate substrate s su sub subs e te ate rate NOCAPS NODIGIT 0 NOPUNCT substrate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
van van v va van van n an van van NOCAPS NODIGIT 0 NOPUNCT van xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
der der d de der der r er der der NOCAPS NODIGIT 0 NOPUNCT der xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
Waals waals W Wa Waa Waal s ls als aals INITCAP NODIGIT 0 NOPUNCT Waals Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
forces forces f fo for forc s es ces rces NOCAPS NODIGIT 0 NOPUNCT forces xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
By by B By By By y By By By INITCAP NODIGIT 0 NOPUNCT By Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
this this t th thi this s is his this NOCAPS NODIGIT 0 NOPUNCT this xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
process process p pr pro proc s ss ess cess NOCAPS NODIGIT 0 NOPUNCT process xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
thin thin t th thi thin n in hin thin NOCAPS NODIGIT 0 NOPUNCT thin xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
single single s si sin sing e le gle ngle NOCAPS NODIGIT 0 NOPUNCT single xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
crystals crystals c cr cry crys s ls als tals NOCAPS NODIGIT 0 NOPUNCT crystals xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
were were w we wer were e re ere were NOCAPS NODIGIT 0 NOPUNCT were xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
left left l le lef left t ft eft left NOCAPS NODIGIT 0 NOPUNCT left xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
on on o on on on n on on on NOCAPS NODIGIT 0 NOPUNCT on xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
substrate substrate s su sub subs e te ate rate NOCAPS NODIGIT 0 NOPUNCT substrate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false


An an A An An An n An An An INITCAP NODIGIT 0 NOPUNCT An Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
optical optical o op opt opti l al cal ical NOCAPS NODIGIT 0 NOPUNCT optical xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
microscope microscope m mi mic micr e pe ope cope NOCAPS NODIGIT 0 NOPUNCT microscope xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
an an a an an an n an an an NOCAPS NODIGIT 0 NOPUNCT an xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
atomic atomic a at ato atom c ic mic omic NOCAPS NODIGIT 0 NOPUNCT atomic xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
force force f fo for forc e ce rce orce NOCAPS NODIGIT 0 NOPUNCT force xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
microscope microscope m mi mic micr e pe ope cope NOCAPS NODIGIT 0 NOPUNCT microscope xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
AFM afm A AF AFM AFM M FM AFM AFM ALLCAPS NODIGIT 0 NOPUNCT AFM XXX X SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
were were w we wer were e re ere were NOCAPS NODIGIT 0 NOPUNCT were xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
used used u us use used d ed sed used NOCAPS NODIGIT 0 NOPUNCT used xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
investigate investigate i in inv inve e te ate gate NOCAPS NODIGIT 0 NOPUNCT investigate xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
thin thin t th thi thin n in hin thin NOCAPS NODIGIT 0 NOPUNCT thin xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
films films f fi fil film s ms lms ilms NOCAPS NODIGIT 0 NOPUNCT films xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
fabricated fabricated f fa fab fabr d ed ted ated NOCAPS NODIGIT 0 NOPUNCT fabricated xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
scotch scotch s sc sco scot h ch tch otch NOCAPS NODIGIT 0 NOPUNCT scotch xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
tape tape t ta tap tape e pe ape tape NOCAPS NODIGIT 0 NOPUNCT tape xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
method method m me met meth d od hod thod NOCAPS NODIGIT 0 NOPUNCT method xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
We we W We We We e We We We INITCAP NODIGIT 0 NOPUNCT We Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
measured measured m me mea meas d ed red ured NOCAPS NODIGIT 0 NOPUNCT measured xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
