Proton proton P Pr Pro Prot n on ton oton INITCAP NODIGIT 0 NOPUNCT Proton Xxxx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Na na N Na Na Na a Na Na Na INITCAP NODIGIT 0 NOPUNCT Na Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
+ + + + + + + + + + ALLCAPS NODIGIT 1 NOPUNCT + + + DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
ion ion i io ion ion n on ion ion NOCAPS NODIGIT 0 NOPUNCT ion xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
selective selective s se sel sele e ve ive tive NOCAPS NODIGIT 0 NOPUNCT selective xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
electrode electrode e el ele elec e de ode rode NOCAPS NODIGIT 0 NOPUNCT electrode xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
ISE ise I IS ISE ISE E SE ISE ISE ALLCAPS NODIGIT 0 NOPUNCT ISE XXX X SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
techniques techniques t te tec tech s es ues ques NOCAPS NODIGIT 0 NOPUNCT techniques xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
loss loss l lo los loss s ss oss loss NOCAPS NODIGIT 0 NOPUNCT loss xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sodium sodium s so sod sodi m um ium dium NOCAPS NODIGIT 0 NOPUNCT sodium xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
primarily primarily p pr pri prim y ly ily rily NOCAPS NODIGIT 0 NOPUNCT primarily xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
due due d du due due e ue due due NOCAPS NODIGIT 0 NOPUNCT due xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
to to t to to to o to to to NOCAPS NODIGIT 0 NOPUNCT to xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
volatilization volatilization v vo vol vola n on ion tion NOCAPS NODIGIT 0 NOPUNCT volatilization xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Na na N Na Na Na a Na Na Na INITCAP NODIGIT 0 NOPUNCT Na Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT true
O o O O O O O O O O ALLCAPS NODIGIT 1 NOPUNCT O X X DIFFERENTFONT HIGHERFONT false false BASELINE true
during during d du dur duri g ng ing ring NOCAPS NODIGIT 0 NOPUNCT during xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
solid solid s so sol soli d id lid olid NOCAPS NODIGIT 0 NOPUNCT solid xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
state state s st sta stat e te ate tate NOCAPS NODIGIT 0 NOPUNCT state xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
reaction reaction r re rea reac n on ion tion NOCAPS NODIGIT 0 NOPUNCT reaction xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
shows shows s sh sho show s ws ows hows NOCAPS NODIGIT 0 NOPUNCT shows xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
powder powder p po pow powd r er der wder NOCAPS NODIGIT 0 NOPUNCT powder xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ray ray r ra ray ray y ay ray ray NOCAPS NODIGIT 0 NOPUNCT ray xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
diffraction diffraction d di dif diff n on ion tion NOCAPS NODIGIT 0 NOPUNCT diffraction xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
XRD xrd X XR XRD XRD D RD XRD XRD ALLCAPS NODIGIT 0 NOPUNCT XRD XXX X SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
pattern pattern p pa pat patt n rn ern tern NOCAPS NODIGIT 0 NOPUNCT pattern xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Na na N Na Na Na a Na Na Na INITCAP NODIGIT 0 NOPUNCT Na Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
7 7 7 7 7 7 7 7 7 7 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
CoO coo C Co CoO CoO O oO CoO CoO INITCAP NODIGIT 0 NOPUNCT CoO XxX XxX DIFFERENTFONT HIGHERFONT false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
as as a as as as s as as as NOCAPS NODIGIT 0 NOPUNCT as xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
measured measured m me mea meas d ed red ured NOCAPS NODIGIT 0 NOPUNCT measured xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Cu cu C Cu Cu Cu u Cu Cu Cu INITCAP NODIGIT 0 NOPUNCT Cu Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
Kα kα K Kα Kα Kα α Kα Kα Kα INITCAP NODIGIT 0 NOPUNCT Kα Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
radiation radiation r ra rad radi n on ion tion NOCAPS NODIGIT 0 NOPUNCT radiation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
All all A Al All All l ll All All INITCAP NODIGIT 0 NOPUNCT All Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
diffraction diffraction d di dif diff n on ion tion NOCAPS NODIGIT 0 NOPUNCT diffraction xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
peaks peaks p pe pea peak s ks aks eaks NOCAPS NODIGIT 0 NOPUNCT peaks xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
can can c ca can can n an can can NOCAPS NODIGIT 0 NOPUNCT can xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
be be b be be be e be be be NOCAPS NODIGIT 0 NOPUNCT be xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
well well w we wel well l ll ell well NOCAPS NODIGIT 0 NOPUNCT well xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
indexed indexed i in ind inde d ed xed exed NOCAPS NODIGIT 0 NOPUNCT indexed xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
using using u us usi usin g ng ing sing NOCAPS NODIGIT 0 NOPUNCT using xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x SAMEFONT SAMEFONTSIZE false false BASELINE false
hexagonal hexagonal h he hex hexa l al nal onal NOCAPS NODIGIT 0 NOPUNCT hexagonal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
cell cell c ce cel cell l ll ell cell NOCAPS NODIGIT 0 NOPUNCT cell xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
with with w wi wit with h th ith with NOCAPS NODIGIT 0 NOPUNCT with xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
a a a a a a a a a a NOCAPS NODIGIT 1 NOPUNCT a x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
831 831 8 83 831 831 1 31 831 831 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
Å å Å Å Å Å Å Å Å Å ALLCAPS NODIGIT 1 NOPUNCT Å X X SAMEFONT SAMEFONTSIZE false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
c c c c c c c c c c NOCAPS NODIGIT 1 NOPUNCT c x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
= = = = = = = = = = ALLCAPS NODIGIT 1 NOPUNCT = = = SAMEFONT SAMEFONTSIZE false false BASELINE false
10 10 1 10 10 10 0 10 10 10 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
918 918 9 91 918 918 8 18 918 918 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
Å å Å Å Å Å Å Å Å Å ALLCAPS NODIGIT 1 NOPUNCT Å X X SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . DIFFERENTFONT SAMEFONTSIZE false false BASELINE false


In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx DIFFERENTFONT HIGHERFONT false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
second second s se sec seco d nd ond cond NOCAPS NODIGIT 0 NOPUNCT second xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
step step s st ste step p ep tep step NOCAPS NODIGIT 0 NOPUNCT step xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
Na na N Na Na Na a Na Na Na INITCAP NODIGIT 0 NOPUNCT Na Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
7 7 7 7 7 7 7 7 7 7 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
CoO coo C Co CoO CoO O oO CoO CoO INITCAP NODIGIT 0 NOPUNCT CoO XxX XxX DIFFERENTFONT HIGHERFONT false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
was was w wa was was s as was was NOCAPS NODIGIT 0 NOPUNCT was xxx x DIFFERENTFONT HIGHERFONT false false BASELINE false
oxidized oxidized o ox oxi oxid d ed zed ized NOCAPS NODIGIT 0 NOPUNCT oxidized xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
by by b by by by y by by by NOCAPS NODIGIT 0 NOPUNCT by xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
excessive excessive e ex exc exce e ve ive sive NOCAPS NODIGIT 0 NOPUNCT excessive xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
bromine bromine b br bro brom e ne ine mine NOCAPS NODIGIT 0 NOPUNCT bromine xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
dissolved dissolved d di dis diss d ed ved lved NOCAPS NODIGIT 0 NOPUNCT dissolved xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
acetonitrile acetonitrile a ac ace acet e le ile rile NOCAPS NODIGIT 0 NOPUNCT acetonitrile xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
This this T Th Thi This s is his This INITCAP NODIGIT 0 NOPUNCT This Xxxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
process process p pr pro proc s ss ess cess NOCAPS NODIGIT 0 NOPUNCT process xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
resulted resulted r re res resu d ed ted lted NOCAPS NODIGIT 0 NOPUNCT resulted xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
deintercalation deintercalation d de dei dein n on ion tion NOCAPS NODIGIT 0 NOPUNCT deintercalation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sodium sodium s so sod sodi m um ium dium NOCAPS NODIGIT 0 NOPUNCT sodium xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE true
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
pro pro p pr pro pro o ro pro pro NOCAPS NODIGIT 0 NOPUNCT pro xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
- - - - - - - - - - ALLCAPS NODIGIT 1 HYPHEN - - - SAMEFONT SAMEFONTSIZE false false BASELINE false
ducing ducing d du duc duci g ng ing cing NOCAPS NODIGIT 0 NOPUNCT ducing xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
thermodynamically thermodynamically t th the ther y ly lly ally NOCAPS NODIGIT 0 NOPUNCT thermodynamically xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
metastable metastable m me met meta e le ble able NOCAPS NODIGIT 0 NOPUNCT metastable xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
hexagonal hexagonal h he hex hexa l al nal onal NOCAPS NODIGIT 0 NOPUNCT hexagonal xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
phase phase p ph pha phas e se ase hase NOCAPS NODIGIT 0 NOPUNCT phase xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Na na N Na Na Na a Na Na Na INITCAP NODIGIT 0 NOPUNCT Na Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
CoO coo C Co CoO CoO O oO CoO CoO INITCAP NODIGIT 0 NOPUNCT CoO XxX XxX DIFFERENTFONT HIGHERFONT false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( DIFFERENTFONT HIGHERFONT false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
25 25 2 25 25 25 5 25 25 25 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
< < < < < < < < < < ALLCAPS NODIGIT 1 NOPUNCT < < < DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x SAMEFONT SAMEFONTSIZE false false BASELINE false
< < < < < < < < < < ALLCAPS NODIGIT 1 NOPUNCT < < < SAMEFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
7 7 7 7 7 7 7 7 7 7 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
The the T Th The The e he The The INITCAP NODIGIT 0 NOPUNCT The Xxx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
value value v va val valu e ue lue alue NOCAPS NODIGIT 0 NOPUNCT value xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
x x x x x x x x x x NOCAPS NODIGIT 1 NOPUNCT x x x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
depends depends d de dep depe s ds nds ends NOCAPS NODIGIT 0 NOPUNCT depends xxxx x DIFFERENTFONT SAMEFONTSIZE false false BASELINE false
on on o on on on n on on on NOCAPS NODIGIT 0 NOPUNCT on xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
equilibrium equilibrium e eq equ equi m um ium rium NOCAPS NODIGIT 0 NOPUNCT equilibrium xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
concentrations concentrations c co con conc s ns ons ions NOCAPS NODIGIT 0 NOPUNCT concentrations xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Br br B Br Br Br r Br Br Br INITCAP NODIGIT 0 NOPUNCT Br Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
Br br B Br Br Br r Br Br Br INITCAP NODIGIT 0 NOPUNCT Br Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
− − − − − − − − − − ALLCAPS NODIGIT 1 HYPHEN − − − DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
and and a an and and d nd and and NOCAPS NODIGIT 0 NOPUNCT and xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
Na na N Na Na Na a Na Na Na INITCAP NODIGIT 0 NOPUNCT Na Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE true
+ + + + + + + + + + ALLCAPS NODIGIT 1 NOPUNCT + + + DIFFERENTFONT LOWERFONT false false SUPERSCRIPT false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , DIFFERENTFONT HIGHERFONT false false BASELINE false
provided provided p pr pro prov d ed ded ided NOCAPS NODIGIT 0 NOPUNCT provided xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
reaction reaction r re rea reac n on ion tion NOCAPS NODIGIT 0 NOPUNCT reaction xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
time time t ti tim time e me ime time NOCAPS NODIGIT 0 NOPUNCT time xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
is is i is is is s is is is NOCAPS NODIGIT 0 NOPUNCT is xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
long long l lo lon long g ng ong long NOCAPS NODIGIT 0 NOPUNCT long xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
enough enough e en eno enou h gh ugh ough NOCAPS NODIGIT 0 NOPUNCT enough xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
( ( ( ( ( ( ( ( ( ( ALLCAPS NODIGIT 1 OPENBRACKET ( ( ( SAMEFONT SAMEFONTSIZE false false BASELINE false
over over o ov ove over r er ver over NOCAPS NODIGIT 0 NOPUNCT over xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
48 48 4 48 48 48 8 48 48 48 NOCAPS ALLDIGIT 0 NOPUNCT XX dd d SAMEFONT SAMEFONTSIZE false false BASELINE false
hours hours h ho hou hour s rs urs ours NOCAPS NODIGIT 0 NOPUNCT hours xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
for for f fo for for r or for for NOCAPS NODIGIT 0 NOPUNCT for xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
polycrystalline polycrystalline p po pol poly e ne ine line NOCAPS NODIGIT 0 NOPUNCT polycrystalline xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
samples samples s sa sam samp s es les ples NOCAPS NODIGIT 0 NOPUNCT samples xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
) ) ) ) ) ) ) ) ) ) ALLCAPS NODIGIT 1 ENDBRACKET ) ) ) SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
In in I In In In n In In In INITCAP NODIGIT 0 NOPUNCT In Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
case case c ca cas case e se ase case NOCAPS NODIGIT 0 NOPUNCT case xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
of of o of of of f of of of NOCAPS NODIGIT 0 NOPUNCT of xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
sample sample s sa sam samp e le ple mple NOCAPS NODIGIT 0 NOPUNCT sample xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
preparation preparation p pr pre prep n on ion tion NOCAPS NODIGIT 0 NOPUNCT preparation xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
in in i in in in n in in in NOCAPS NODIGIT 0 NOPUNCT in xx x SAMEFONT SAMEFONTSIZE false false BASELINE false
the the t th the the e he the the NOCAPS NODIGIT 0 NOPUNCT the xxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
present present p pr pre pres t nt ent sent NOCAPS NODIGIT 0 NOPUNCT present xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
study study s st stu stud y dy udy tudy NOCAPS NODIGIT 0 NOPUNCT study xxxx x SAMEFONT SAMEFONTSIZE false false BASELINE false
, , , , , , , , , , ALLCAPS NODIGIT 1 COMMA , , , SAMEFONT SAMEFONTSIZE false false BASELINE false
2 2 2 2 2 2 2 2 2 2 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false BASELINE false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false BASELINE false
140 140 1 14 140 140 0 40 140 140 NOCAPS ALLDIGIT 0 NOPUNCT XXX ddd d SAMEFONT SAMEFONTSIZE false false BASELINE false
g g g g g g g g g g NOCAPS NODIGIT 1 NOPUNCT g x x SAMEFONT SAMEFONTSIZE false false BASELINE false
Na na N Na Na Na a Na Na Na INITCAP NODIGIT 0 NOPUNCT Na Xx Xx SAMEFONT SAMEFONTSIZE false false BASELINE false
0 0 0 0 0 0 0 0 0 0 NOCAPS ALLDIGIT 1 NOPUNCT X d d DIFFERENTFONT LOWERFONT false false SUBSCRIPT false
. . . . . . . . . . ALLCAPS NODIGIT 1 DOT . . . SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
7 7 7 7 7 7 7 7 7 7 NOCAPS ALLDIGIT 1 NOPUNCT X d d SAMEFONT SAMEFONTSIZE false false SUBSCRIPT false
